area_code,item_cbs_code,physical_ha,harvested_ha
40,2517,1.3,1.3
40,2520,80154.1,20.6
40,2531,65781.9,44450.3
40,2532,12.2,12.2
40,2533,2119.5,1379.8
40,2534,14.8,14.8
40,2536,4.7,4.7
40,2537,15848.9,12081
40,2546,18993,7480.2
40,2547,4090.5,1157.2
40,2549,36144.2,14263.3
40,2551,72718.4,51260.7
40,2552,1.5,1.5
40,2555,1961.2,1961.2
40,2557,6986.9,3591.5
40,2558,73676.7,37887.1
40,2563,21428.1,21428.1
40,2570,4656.9,4656.9
40,2601,14546.9,11008
40,2602,10565.9,7979.3
40,2605,72768.4,55405.4
40,2611,20405.2,14312
40,2612,10376.7,7321.8
40,2613,352.7,246.4
40,2615,27,27
40,2616,56.2,56.2
40,2617,41591,31383.9
40,2618,2.4,2.4
40,2619,0.2,0.2
40,2620,238758.5,178753.6
40,2625,155954.5,116202.9
40,2630,136.7,136.7
40,2633,47.2,47.2
40,2635,0.1,0.1
40,2664,7129.7,7129.7
40,2671,3075.3,2191
40,2807,102100.1,26248.5
44,254,547790,547790
44,328,9475.8,9476.3
44,2511,2834.1,2748
44,2513,2942.7,2943.1
44,2514,342728.8,334207.3
44,2516,2442.5,2442.5
44,2518,1698.6,1608
44,2520,2051.8,1917.8
44,2531,126269.7,124364.7
44,2532,110142.2,106615.3
44,2533,1.4,1.7
44,2534,13466.6,13466.6
44,2535,35505.6,34555.6
44,2536,374844.5,370241.4
44,2537,1245.7,1217.7
44,2546,101183.2,92668.6
44,2547,32764.1,29439.5
44,2549,6993.7,6073.3
44,2551,2526.7,2487.8
44,2552,2759,2671
44,2555,47731.6,45298.1
44,2557,1.8,1.8
44,2558,5,5
44,2560,22483.3,22484.9
44,2561,4540,4305.9
44,2563,0.2,0.2
44,2570,1.9,1.9
44,2601,9488.2,9101.1
44,2602,26110,25494.2
44,2605,131760.8,129965.3
44,2611,37472.3,37472.3
44,2612,22576.3,22576.3
44,2613,20.6,20.6
44,2614,19092.5,19092.5
44,2615,96787.7,94846.1
44,2616,292997.8,287834.4
44,2617,590.5,582.1
44,2618,23044,22633.2
44,2619,6.1,6.1
44,2620,4017.2,3999.3
44,2625,248231.6,242753
44,2630,839147.8,839171.6
44,2633,180863.1,180884.7
44,2635,62.9,62.9
44,2640,0.4,0.4
44,2645,2329,2228.1
44,2665,3.5,3.5
44,2666,6.4,6.4
44,2667,18164.1,17782
44,2671,3985,3897.1
44,2672,4507.2,4507.2
44,2807,649650.3,509378.8
46,254,12411.7,12415.2
46,328,4.2,4.2
46,2511,0.3,0.3
46,2514,15091.4,12943.9
46,2517,18131.6,15576.3
46,2518,14.7,14.7
46,2531,805.4,667.4
46,2532,175264.3,149460
46,2533,1472.5,1320.7
46,2534,6775.5,6775.5
46,2535,3977,3425.7
46,2536,20543.9,18110.3
46,2546,7689,5108.1
46,2547,12547.4,7799.7
46,2549,20.3,20.3
46,2551,20.7,20.7
46,2552,60274.2,48391.4
46,2555,54,54
46,2557,409.3,409.3
46,2560,864.5,865.8
46,2561,735,583
46,2570,8976.6,7048.6
46,2601,831.1,721.6
46,2602,29.2,21.3
46,2605,10002.3,9055.1
46,2611,1350.5,1192.2
46,2612,478.4,416.3
46,2613,330.2,290.5
46,2614,2.8,2.8
46,2615,13973.9,12306.2
46,2616,13298.9,11751.2
46,2618,1094.9,957.6
46,2625,11793.7,10089.6
46,2630,9667.8,9667.8
46,2633,21041.2,21041.4
46,2635,0.2,0.2
46,2671,1248.7,1110.5
46,2672,2152,2152
46,2807,4827.2,2036.9
48,254,66902.4,66902.4
48,328,874.8,852.7
48,2514,8480.3,7828.8
48,2518,8.7,8.7
48,2531,2965.7,2751.7
48,2532,10616.5,9614.6
48,2533,217.5,217.5
48,2534,1500.6,1500.6
48,2535,1079.6,990.5
48,2536,60416,56108.5
48,2546,11784,9189.1
48,2549,1.6,1.6
48,2551,172.6,167.3
48,2552,235.1,203.7
48,2555,0.1,0.1
48,2560,1607,1607.1
48,2561,299.9,260.6
48,2601,1065.9,980.6
48,2602,1850.6,1705.6
48,2605,9819.8,9173.9
48,2611,10350.1,9767.9
48,2612,1544.8,1442.2
48,2613,2671.6,2518.3
48,2615,51453.1,48371.4
48,2616,7301.9,6897.4
48,2618,36975.2,34691.4
48,2625,66578.9,62855.6
48,2630,65517.5,66026.8
48,2633,5780.4,5780.4
48,2635,0.1,0.1
48,2640,263.3,239.1
48,2645,311.6,272.7
48,2666,1069.1,1069.1
48,2667,3,3
48,2671,20.1,19.5
48,2807,65214.7,37944
49,2514,265939.5,121118.9
49,2518,2422.1,1039.4
49,2531,11543.4,5699.8
49,2532,216953.2,97274.4
49,2533,68124.6,34817
49,2534,14097.3,7176.5
49,2535,12511.7,7569.8
49,2536,611928.1,288392.8
49,2546,322188.1,75439
49,2552,6012.3,5435.4
49,2560,7618.7,7619
49,2601,45574.4,25598.4
49,2602,11824.3,6538.6
49,2605,198782.1,112797.5
49,2611,12858.8,7352.8
49,2612,1127.6,656.9
49,2613,4903.6,2848.3
49,2614,810.1,473.4
49,2615,65940.5,35641.9
49,2616,118033.9,64470.1
49,2618,8285.5,4446.9
49,2625,126806.5,68343.1
49,2630,23181.1,23181.3
49,2633,2849.2,2849.2
49,2665,2106.7,811.5
49,2667,14912,8343.6
49,2671,27563.9,15275.9
49,2807,623933,72612.4
50,2511,7384.8,7384.8
50,2513,22576.7,22576.7
50,2514,1099.5,1099.5
50,2515,0.2,0.2
50,2516,407.4,407.4
50,2531,4185,4185.1
50,2534,97.6,97.6
50,2535,52.9,52.9
50,2537,1.2,1.2
50,2546,139,139
50,2549,8907.4,455.2
50,2552,15,15
50,2557,490.4,490.4
50,2558,2,2
50,2561,2,2
50,2563,7253.6,7253.6
50,2605,3120.1,1158.8
50,2614,294.6,294.6
50,2615,941,205.3
50,2625,3459.2,516.4
50,2671,20.8,20.9
52,328,69817.1,69817.1
52,677,0.1,0.1
52,2511,278630.4,278630.4
52,2513,174896.6,174896.6
52,2514,32307.8,32307.8
52,2515,619.8,252
52,2516,8347,5699.9
52,2517,1185.6,1054.8
52,2518,241.7,131.1
52,2520,274.9,274.9
52,2531,59267.7,59269.9
52,2536,21.1,21.1
52,2537,5185.5,5185.5
52,2546,4704.9,3246.9
52,2547,8572.4,5720.4
52,2549,5661.4,3610.9
52,2551,43533.7,38971.4
52,2552,0.8,0.8
52,2555,65.7,47.8
52,2557,17393.9,10572.7
52,2558,59,59
52,2561,24.1,24.1
52,2563,1251,1251
52,2570,10757,6755
52,2601,19976.3,18682.9
52,2602,12402.6,11617.5
52,2605,63196.3,59480.8
52,2611,2232.8,2232.8
52,2612,499.5,499.5
52,2613,1.4,1.4
52,2614,656.3,656.3
52,2617,25157.8,22681.7
52,2619,113.9,113.9
52,2620,14486.6,14486.6
52,2625,72137.7,66445.3
52,2635,608.4,608.4
52,2645,28.2,28.2
52,2664,0.1,0.1
52,2671,2652.3,2442.6
52,2807,2551.4,2551.4
53,254,34350.2,34350.2
53,328,626917.9,612260.8
53,2511,0.8,0.8
53,2514,878746.5,1247370.9
53,2517,26689.3,23477.1
53,2518,105528.5,133142.4
53,2520,7585.3,7049.5
53,2531,6.6,6.5
53,2532,238944,339838.1
53,2533,6974,10021.3
53,2534,625,607.1
53,2535,160665.7,227772
53,2536,864.3,812.8
53,2546,97439.8,143631.6
53,2547,0.3,0.3
53,2549,68055.9,39025.8
53,2551,470622.9,462042.4
53,2552,127517.5,172502.5
53,2555,145165.3,201094.7
53,2560,16318.9,16319.9
53,2561,12176.7,11531.6
53,2570,11945.5,9001.9
53,2601,36807.3,35917.1
53,2602,5609.9,5450.2
53,2605,61929.6,68793.6
53,2611,6129.5,5978.5
53,2614,63.8,63.8
53,2615,2796.1,4078
53,2616,3.2,4.1
53,2618,6653.7,6523.4
53,2619,555.2,541.8
53,2625,39217.8,38288.9
53,2630,298.5,298.5
53,2633,1070.1,1070.1
53,2640,614.4,600.6
53,2645,25.6,25.6
53,2671,31.2,31.1
53,2672,42.6,42.6
53,2807,88528.6,104092
54,677,1.3,1.3
54,2511,548109.3,501931.7
54,2513,656445.4,656479.9
54,2514,6156.5,6156.7
54,2515,120443.8,109116.6
54,2516,70115.8,62749.8
54,2520,6839.5,6199
54,2531,62635,59555.8
54,2537,33326,32540
54,2547,8264.2,7328.5
54,2549,19750,19750
54,2551,0.3,0.3
54,2555,34.9,34.9
54,2557,3594.9,3594.9
54,2558,155674.2,144661
54,2570,3378.2,3378.2
54,2601,32.1,31.3
54,2602,1395.5,1359.7
54,2605,18286.6,18067.6
54,2617,1427,1390.9
54,2625,3022.4,2946.8
54,2645,100,100
54,2671,1.9,1.9
54,2807,0.5,0.5
55,2514,102,102
55,2531,5.5,5.6
55,2532,120.2,120.2
55,2533,349.3,349.3
55,2535,1005.5,1005.7
55,2536,212.3,212.3
55,2560,2188.9,2189
55,2615,2249.2,2249.2
55,2616,665.1,665.1
55,2630,470.8,470.8
55,2633,4601.4,4601.4
56,254,19764,19764
56,328,3.9,3.9
56,2514,32214.2,29110.8
56,2518,311.7,283.1
56,2531,3718.9,3339.7
56,2532,27105.1,24575.4
56,2533,7878.7,7111.7
56,2534,5432.9,4893.5
56,2535,5294.3,4798.7
56,2536,115048,105794.5
56,2546,51588.8,39180.2
56,2547,607,444.4
56,2549,41992.2,31472.8
56,2551,9579.3,9035.6
56,2552,5653.2,5283.9
56,2560,48482.9,48484.9
56,2561,44.4,44.4
56,2570,7.4,7.4
56,2601,6894.5,6300.6
56,2602,5119.3,4694
56,2605,46343.3,43543.7
56,2611,12628.9,11571.1
56,2612,23345.1,21628.1
56,2613,684.1,653.7
56,2615,30836.1,28975.9
56,2616,51673,48694
56,2618,8592.7,8102.4
56,2625,53753.9,50443.9
56,2630,80975,80975.7
56,2633,170067.4,170126.3
56,2645,1452.1,1212.9
56,2665,202.8,191.4
56,2671,9423.3,8646.3
56,2807,234982.6,185991.5
57,677,0.4,0.4
57,2511,668306.6,661687.9
57,2513,388828.7,388828.7
57,2514,207667.7,207012.5
57,2515,346844.4,343524.7
57,2516,155483.1,154062.7
57,2517,9945.5,9856.1
57,2518,4.4,4.4
57,2520,471740.6,467116.3
57,2531,259345,258535.2
57,2537,84035.2,83831.1
57,2546,84763.2,83716.2
57,2547,34211.6,33818.8
57,2549,11514.8,11309.7
57,2551,7774.5,7754.9
57,2555,49.3,49.3
57,2557,1881.3,1869
57,2558,354789.9,352071.5
57,2570,20326.8,20326.8
57,2601,6912.5,6896.2
57,2602,10755.8,10729.1
57,2605,41989.3,41889.2
57,2617,50229.2,50106.8
57,2620,5232.8,5215.7
57,2625,29619.9,29547.6
57,2645,0.5,0.5
57,2664,48760.3,48760.3
57,2671,4.8,4.8
57,2807,0.3,0.3
58,254,188740.3,188740.8
58,328,3033.5,3033.5
58,2511,7274.9,6755
58,2513,11184.2,11583.3
58,2514,326046.2,314594.3
58,2515,136.9,125.8
58,2516,1218.8,1172.6
58,2518,9054.7,8235.5
58,2520,5457.4,5243.7
58,2531,25887.3,25403.7
58,2532,16546.8,15037.6
58,2533,2157.9,2078.1
58,2534,9399.3,9399.3
58,2535,30333.7,30333.7
58,2536,147265.4,137240.8
58,2537,755.7,725.7
58,2546,22887.6,18664.2
58,2547,1810.2,1463.2
58,2549,11059.4,8920
58,2551,1,1
58,2552,19639.1,18883.1
58,2555,22222.7,19333.9
58,2557,125.8,129.8
58,2560,2251.1,2251.1
58,2561,23.3,22
58,2563,3.5,3.5
58,2570,2259.7,2155
58,2601,2696.8,2619.1
58,2602,158,27.5
58,2605,74313.4,72453.1
58,2611,20960.6,20646.6
58,2612,5683.4,5599.6
58,2613,426.6,420
58,2614,7748,7630.6
58,2615,150467,150467
58,2616,127036.4,127104.8
58,2617,1425.7,1425.7
58,2618,3220.8,3220.8
58,2620,75.6,75.6
58,2625,59360.2,59357.2
58,2630,28652.4,28682.2
58,2633,520151.8,520239.9
58,2635,627.3,628.2
58,2640,2068.9,2068.9
58,2645,1194.2,1158
58,2666,26966.2,26966.2
58,2667,3075.6,3075.6
58,2671,6504.9,6314.4
58,2672,12573.6,12573.6
58,2807,488136.8,314439.2
59,328,51838.1,51838.1
59,2511,598531.4,487052.4
59,2513,25926.1,25926.1
59,2514,1054196.4,1049518.5
59,2515,34423.7,26036.3
59,2516,0.1,0.1
59,2518,151079.9,126827.7
59,2531,126835.3,119339.4
59,2533,11834.1,11085.8
59,2534,4030.8,3889
59,2536,84074.7,83429.1
59,2537,98668.7,97426.8
59,2546,30869.2,26384.6
59,2547,94.7,77.3
59,2549,32107.1,28639.3
59,2551,5514.4,5443.3
59,2552,47527.4,41109.9
59,2555,9926.6,8726.6
59,2557,9157.3,8349.8
59,2561,28717.6,24592.4
59,2563,43140.9,43140.9
59,2570,7505.9,7505.9
59,2601,107425.6,105343.9
59,2602,62577.5,61403
59,2605,288914.9,283517.9
59,2611,113300.6,112381.3
59,2612,11543.1,11478.5
59,2613,104.3,103.8
59,2614,255.5,253.9
59,2615,22001.7,21629.5
59,2617,16075.8,15687.9
59,2619,41363.2,41363.2
59,2620,44462.4,43786
59,2625,161678.7,158717
59,2645,27710.9,27267
59,2662,873,861.3
59,2664,7020.8,7020.8
59,2807,509379.1,510438.9
60,254,2.4,2.4
60,328,87.8,87.4
60,2511,0.6,0.6
60,2513,0.5,0.5
60,2514,253499,243172.7
60,2518,61364.7,58688.9
60,2531,244,229.1
60,2532,1217.1,1161.6
60,2533,127.2,122.1
60,2534,4746.4,4562.4
60,2535,5737.1,5737.1
60,2536,74432.6,72372.4
60,2546,119459.4,107349.8
60,2549,7.9,7.9
60,2551,1623.8,1588.4
60,2552,1.2,1.2
60,2555,2881.3,2712.2
60,2560,2663.9,2664
60,2561,2244.1,2150.3
60,2563,5404.3,5404.3
60,2601,530.5,514.7
60,2602,151,147.3
60,2605,4892.8,4743.4
60,2611,2144.5,2056.6
60,2612,1382.5,1346.3
60,2613,6.5,6.5
60,2614,0.7,0.7
60,2615,1131.7,1112.6
60,2616,1886.4,1819.5
60,2617,3226,3023.7
60,2618,76,72
60,2620,0.7,0.7
60,2625,6911,6787.2
60,2630,140766.6,140775.7
60,2633,859.8,859.8
60,2635,338.4,338.4
60,2640,1.5,1.5
60,2645,18.2,18.2
60,2667,4052.9,3939.2
60,2671,879,850.9
60,2672,13,13
60,2807,4808.7,3715.7
61,254,3545.6,3545.6
61,328,11.9,11.9
61,2511,0.2,0.2
61,2514,276.5,276.5
61,2517,35.7,35.7
61,2518,47.7,47.7
61,2531,21.5,21.5
61,2532,26951.1,24182.6
61,2533,20991.5,18854.8
61,2534,5606.3,5606.3
61,2535,8.3,8.3
61,2536,0.3,0.3
61,2549,11,11
61,2551,41.6,41.6
61,2552,35.7,35.7
61,2555,0.2,0.2
61,2560,4362.9,4363.1
61,2561,19.3,19.3
61,2570,41.7,41.7
61,2601,20.1,20.1
61,2602,6.2,6.2
61,2605,98,98
61,2614,0.1,0.1
61,2615,7001.4,6387.7
61,2616,8673.4,7918.7
61,2625,4.4,4.4
61,2630,11360.7,11360.7
61,2633,9970.7,9970.7
61,2635,2.6,2.6
61,2640,0.2,0.2
61,2662,0.2,0.2
61,2666,1687.8,1687.8
61,2671,0.4,0.4
61,2672,6.1,6.1
61,2807,41.7,41.7
63,2511,137440.7,132582.7
63,2513,129167.6,129167.6
63,2514,44033.7,44033.7
63,2515,15247.1,14643.3
63,2516,34139.4,32940.2
63,2518,0.1,0.1
63,2520,5035.3,4792.9
63,2531,3292.2,3257.7
63,2537,184.4,184.4
63,2546,172.4,172.4
63,2547,34905.9,33794
63,2549,13689,13417.7
63,2555,21.8,21.8
63,2557,1487.8,1487.8
63,2558,68625.6,67036.6
63,2570,5398,5325.5
63,2601,10.6,10.6
63,2602,36.4,36.3
63,2605,5297.4,5293.4
63,2617,873.9,871.1
63,2620,0.2,0.2
63,2625,3309,3298.7
63,2664,122.8,122.8
66,2514,596.4,492.9
66,2518,8.7,7.3
66,2531,10.5,10.7
66,2532,4455.3,3756.7
66,2533,1746.8,1522.6
66,2535,354,318.1
66,2536,44283.7,38459.9
66,2552,531,406.7
66,2560,8063.8,8349.1
66,2605,3864.1,2933.9
66,2615,1145.8,975.4
66,2630,23,23
66,2633,8.3,8.3
66,2671,690.6,601.3
66,2807,6593.2,2487
67,2511,266226.5,200642
67,2513,399837.9,399837.9
67,2514,347962.6,347962.6
67,2515,20792.1,14542.9
67,2516,402351,293981.8
67,2520,22649.5,16805.2
67,2531,23213.1,21056.6
67,2537,11217.4,10759.2
67,2547,25371,18400.2
67,2549,7641.3,3138.7
67,2555,593.6,593.6
67,2557,837.3,837.3
67,2558,30680.8,24575.2
67,2570,313.4,313.4
67,2601,104.3,100.1
67,2602,1257.7,1206.4
67,2605,18239.3,17874.9
67,2617,680.4,652.4
67,2620,0.4,0.4
67,2625,7327.9,7035.3
67,2807,11.6,11.6
68,677,512.9,505.5
68,2511,4762323.2,4553109.5
68,2513,1948030.9,1948038.6
68,2514,1715214.8,1687124.5
68,2515,31829.4,29984.4
68,2516,84756.9,79977.3
68,2517,10976.3,10976.3
68,2518,116397.3,111454.4
68,2520,393431.6,359213.8
68,2531,216381.9,210693.7
68,2537,427775.8,422204.6
68,2546,2913.9,2913.9
68,2547,236907,222890.7
68,2549,158117,145233.1
68,2551,40071.5,39462
68,2555,192297,185496
68,2557,816465.8,783781.4
68,2558,1176438.1,1132823.7
68,2563,9175.6,9175.6
68,2570,49908.7,49609.4
68,2601,6092.8,6003.6
68,2602,17520.9,17239.4
68,2605,402666.5,399656
68,2611,2979.9,2941.9
68,2612,931.5,902.8
68,2613,372.3,367.8
68,2615,5712.6,5532.6
68,2617,51388.7,50651.8
68,2620,776593.8,767603.9
68,2625,66813.4,65867.6
68,2664,147725.6,147725.6
68,2671,1670.2,1648.5
68,2807,16367.7,14706.1
69,254,0.1,0.1
69,2514,240.5,240.5
69,2532,4020.5,4086.6
69,2534,448.3,448.3
69,2535,1.1,1.1
69,2536,79.9,79.9
69,2546,8.6,10.3
69,2557,0.1,0.1
69,2560,90.6,90.6
69,2601,76.9,76.9
69,2605,509.9,509.9
69,2611,259.7,259.7
69,2612,245.7,245.7
69,2613,23.8,23.8
69,2614,1.2,1.2
69,2615,668.1,668.1
69,2616,283.4,283.4
69,2618,75.2,75.2
69,2625,226.2,226.2
69,2630,0.1,0.1
69,2807,1999.7,1999.7
70,2531,23.9,23.9
70,2532,78.1,78.1
70,2536,14.6,14.6
70,2560,7671.5,7671.8
70,2615,9.2,9.2
70,2630,32.2,32.2
72,328,1,1
72,2514,8.6,6.4
72,2518,8.3,8.3
72,2533,0.2,0.2
72,2546,4052.7,5023.9
72,2605,4441.5,4565.2
72,2671,0.6,0.6
72,2807,0.1,0.1
73,328,81.4,81.4
73,677,73.6,73.6
73,2511,87064.7,49245.7
73,2513,17473.1,17473.1
73,2514,116388.9,101532.5
73,2515,501.8,297.8
73,2516,4916,3347.9
73,2518,0.3,0.3
73,2520,3185.7,237.4
73,2531,23238.3,18415.8
73,2537,78,78
73,2546,9195.2,5312.6
73,2547,163.2,56.3
73,2549,55.5,55.5
73,2551,22638,18462.8
73,2552,294.5,153.3
73,2555,1073.3,616.7
73,2557,5435.8,3475.5
73,2558,0.2,0.2
73,2561,1.3,1.3
73,2563,27.5,27.5
73,2570,24.4,24.4
73,2601,10171.2,9441.2
73,2602,2479.7,2195.6
73,2605,25984.3,23697.5
73,2611,7028,4798.8
73,2612,75.6,4.4
73,2614,3,3
73,2617,29228.8,23505.7
73,2619,0.1,0.1
73,2620,42623.4,38205.7
73,2625,28762.1,24033.5
73,2635,3262.3,3262.3
73,2645,4123.8,3717.5
73,2671,1096.6,820.2
73,2807,35.3,35.3
74,254,6566.1,6567.9
74,328,41.3,41.3
74,2514,32951.3,28636.3
74,2517,2.9,2.9
74,2518,16.4,16.4
74,2531,20.4,20.4
74,2532,72376.7,63903.6
74,2533,2624.5,2356.9
74,2534,9346.7,7230
74,2535,44314.6,38861.9
74,2536,5286.5,4789.3
74,2546,34.3,34.3
74,2547,239.8,239.8
74,2549,405.1,283.4
74,2551,5.2,5.2
74,2552,29814.2,22777.1
74,2555,5660.3,4642.5
74,2560,111.3,111.3
74,2561,26.2,26.2
74,2570,264.9,264.9
74,2601,51.8,47.1
74,2602,0.3,0.3
74,2605,11929.7,10769.5
74,2611,50.7,50.7
74,2612,15,15
74,2613,10.6,10.6
74,2614,233.6,208.9
74,2615,2703,2452.3
74,2616,60089.1,54202.1
74,2618,149.3,128
74,2625,6684.6,5653.1
74,2630,785.2,785.7
74,2633,4571.8,4572
74,2635,1.6,1.6
74,2666,10.8,10.8
74,2671,10.7,10.7
74,2672,7756.5,7756.5
74,2807,1378.1,592.4
75,254,3462.6,3463.6
75,328,1608.9,1537.7
75,2514,38519.4,34879.4
75,2517,121279,99238.3
75,2518,32784.9,29609.3
75,2520,2697.9,2697.9
75,2531,3.1,3.1
75,2532,3386.1,3071.7
75,2533,0.3,0.3
75,2536,31.4,31.4
75,2549,13821.3,11851.7
75,2551,1918.4,1546.8
75,2552,124384.1,114628.2
75,2560,4.1,4.1
75,2561,3061,2613.1
75,2570,57.2,57.2
75,2601,10.8,10.8
75,2602,34.7,34.7
75,2605,2158.2,2067.6
75,2611,8.3,8.3
75,2615,4.9,4.9
75,2625,1891.5,1804.8
75,2807,69737.3,64328.9
79,677,20722.4,20424.8
79,2511,3005717.6,2826318.5
79,2513,1458950.8,1671440
79,2514,411939,404073.2
79,2515,694684.7,640545.4
79,2516,168632.5,158129.5
79,2517,5.4,5.4
79,2518,66,66
79,2520,315669.7,292228.5
79,2531,279973.5,272515.3
79,2537,391403.5,386342.3
79,2546,16.5,16.5
79,2547,87802.5,81322.5
79,2549,107194.3,100358.6
79,2551,326.9,326.9
79,2555,30522.3,28933.1
79,2557,29877.8,28057.6
79,2558,1007351.7,958326.8
79,2570,14033.1,14033.1
79,2601,381,375.5
79,2602,15754.3,15557.6
79,2605,263161.9,261996.1
79,2611,2.6,2.6
79,2613,0.2,0.2
79,2617,35349,34858.1
79,2620,102009,100704
79,2625,49866,49332.1
79,2645,1.1,1.1
79,2664,3228.1,3228.1
79,2671,1530.7,1532.2
79,2807,3,3
80,677,0.3,0.3
80,2511,134754.2,27432.9
80,2513,16267.4,16267.4
80,2514,279222.5,177773
80,2515,8893.5,3553.8
80,2516,30623.2,14138.1
80,2517,0.6,0.6
80,2518,2.8,2.8
80,2520,1284.8,2.9
80,2531,65345.6,35303.7
80,2537,159.6,124
80,2546,22958.7,7696.7
80,2547,3916,1385
80,2549,8063.3,2166.5
80,2551,3597.9,2720.8
80,2555,23278.6,7390.9
80,2557,1262,523.3
80,2558,6167.2,1270.2
80,2563,211.3,211.3
80,2570,0.7,0.7
80,2601,6039.1,4189.9
80,2602,7449.4,5116.4
80,2605,101352,48233.1
80,2611,136.4,27.2
80,2617,14937.4,11181.9
80,2620,5193.3,3382.5
80,2625,50553,35987.8
80,2664,0.1,0.1
80,2671,1636.8,1224.8
81,254,356969.2,357412.8
81,328,15584.6,15070.9
81,2514,1593712.6,1535102.5
81,2516,44.4,40.9
81,2517,198026.1,168114.2
81,2518,367078,305190.1
81,2520,69.9,69.9
81,2531,1,1
81,2532,994034.8,947873.8
81,2533,77692.7,73680.7
81,2534,188753.2,179667
81,2535,490040,466906.1
81,2536,6451.9,6238.4
81,2546,160562.1,132323.9
81,2549,512109.6,401523
81,2551,246508.4,234790.7
81,2552,379490.3,330443.4
81,2555,113881.6,103363
81,2560,76801.6,76803.8
81,2561,186.2,186.2
81,2570,34278.9,31496.6
81,2601,47620.6,45914.2
81,2602,8386.6,8100.6
81,2605,29352.3,28404.2
81,2611,18837.6,18239.7
81,2612,7282.3,7040.1
81,2614,13.8,13.8
81,2615,8127.1,7791.5
81,2616,429263.7,415960
81,2618,10820.9,10447.2
81,2625,26596,25714.2
81,2630,508.5,508.5
81,2633,1455342.6,1455786
81,2640,5565.7,5371.5
81,2645,101.5,98.5
81,2671,6197,5977.2
81,2672,55068.9,55068.9
81,2807,418338.5,326881.1
84,328,253528.8,252375.2
84,677,22.6,22.6
84,2511,340294.9,357330.4
84,2513,134326.9,134326.9
84,2514,115853,111193.8
84,2515,8142,5350.9
84,2516,57604.2,42130.3
84,2517,30,48.7
84,2518,2424,1852.9
84,2520,8331.2,3433.6
84,2531,12392.2,11236.1
84,2533,158.9,158.9
84,2537,1438.9,1370.6
84,2546,9344.7,9344.7
84,2547,16227.7,12591.9
84,2549,138766.2,108086.2
84,2551,65143.9,63148.2
84,2552,2224.2,2224.2
84,2555,956.3,755.5
84,2557,120025,98252.5
84,2558,7464.9,6222.1
84,2561,127.6,127.6
84,2563,771017.8,771017.8
84,2570,2775.7,2473.6
84,2601,17027.1,16451.6
84,2602,5122.9,4946.6
84,2605,104666.7,102898.7
84,2611,40512.2,40121.4
84,2612,4195.9,4158
84,2613,167,165.5
84,2614,878.4,868.8
84,2615,104.6,101.4
84,2617,14787.3,14307.5
84,2619,0.2,0.2
84,2620,101292.1,98262.1
84,2625,110460.4,106948.1
84,2635,3.9,3.9
84,2645,528.7,528.7
84,2664,238.8,238.8
84,2671,12832.4,12383.3
84,2807,36361.2,35769.4
86,328,141.6,141.6
86,2514,285.3,285.3
86,2532,23.1,23.2
86,2533,79.9,79.9
86,2535,210,210.1
86,2536,125.4,125.4
86,2546,84.2,84.2
86,2549,262.7,262.7
86,2560,1446.9,1446.9
86,2615,647.9,647.9
86,2616,56.4,56.4
86,2633,787.9,787.9
89,254,191518.1,191518.1
89,328,1001.2,952
89,2511,405.3,397.7
89,2513,10.3,10.3
89,2514,937976.3,865590.3
89,2518,24052.5,21333.6
89,2531,24583,22726.6
89,2532,4576.4,4327.6
89,2533,50.6,17.3
89,2534,115.9,115.9
89,2535,10905.4,10905.4
89,2536,260980.1,248811.2
89,2546,304774.9,266157.8
89,2547,0.5,0.5
89,2549,31606.9,25335.6
89,2551,6572.5,6211.2
89,2552,2470.9,2177.4
89,2555,17686.7,15800.2
89,2557,0.1,0.1
89,2558,1.2,1.2
89,2560,2680.5,2680.6
89,2561,40877.6,36316.7
89,2563,193.5,193.5
89,2570,0.4,0.4
89,2601,8964.1,8350.7
89,2602,5457.9,5093.7
89,2605,80823.7,75391.9
89,2611,5321.8,5099.4
89,2612,6089.3,5717.2
89,2613,63.3,63.3
89,2614,12355.6,11493.5
89,2615,91133.6,86654.4
89,2616,15746.9,15161
89,2617,7276.6,7003.9
89,2618,12776.8,12024.1
89,2620,2773.6,2584.6
89,2625,48052.1,45385.1
89,2630,354650.4,354995
89,2633,4591.3,4591.3
89,2635,1139.8,1142
89,2640,1278.3,1204.1
89,2645,77571.5,71899.8
89,2665,9.3,9.3
89,2667,219.1,207.1
89,2671,15731.9,14803.8
89,2672,100655.8,100655.8
89,2807,15498,10636.2
90,254,314585.8,314699
90,328,45426.2,43984.7
90,2511,13.4,13.4
90,2514,677441.7,645060.5
90,2517,183940.5,169257.7
90,2518,50405.6,42101.3
90,2520,601652.9,563755.3
90,2531,14208.7,12093.3
90,2532,282308.2,270327.9
90,2533,58643.7,56016.7
90,2534,27522.4,26352.9
90,2535,22418.9,20832.8
90,2536,6058.3,5877.3
90,2537,0.2,0.2
90,2546,163.9,163.9
90,2547,6.6,6.6
90,2549,71043.1,58741.9
90,2551,11523.3,10854.7
90,2552,1019695.5,957819.8
90,2555,30,30
90,2560,13747.5,13747.9
90,2561,9345.1,8222.3
90,2570,129.8,129.8
90,2601,1500.8,109
90,2602,1236.5,0.3
90,2605,200105.3,195763.6
90,2611,309.5,24.8
90,2612,0.7,0.7
90,2614,43519.9,42443.5
90,2615,41576.8,40256.2
90,2616,96220.5,92741.5
